OBJECTID,	STATEFP20,	GEOID20,	CD118FP,	NAMELSAD20,					LSAD20,	CDSESSN,	MTFCC20,	FUNCSTAT20,	ALAND20,		AWATER20,	INTPTLAT20,	INTPTLON20,		OFFICE_ID,	BIOGUIDE_ID,	OFFICE_AUDIT_ID,PREFIX,	FIRSTNAME,	MIDDLENAME,	LASTNAME,	SUFFIX,	LISTING_NAME,		PHONE,WEBSITEURL,						VACANT,	CONTACTFORMURL,														PHOTOURL,													FACE_BOOK_URL,												TWITTER_URL,							YOUTUBE_URL,																	INSTAGRAM_URL,										FLICKR_URL,									PARTY,	DISTRICT,	STATE,	VACANCY,	ROOM_NUM,	HOB,	COMMITTEE_ASSIGNMENTS,																	LAST_UPDATED,			Shape__Area,		Shape__Length
325,41,4103,03,Congressional District 3,C2,118,G5200,N,3590219168,105858910,+45.4562687,-121.9561275,OR03,B000574,00004649,Mr. ,Earl,,Blumenauer,,"Blumenauer, Earl",54811,https://blumenauer.house.gov/,N,https://blumenauerforms.house.gov/forms/writeyourrep/,https://ziplook.house.gov/zip/pictures/or03_blumenauer.jpg,https://www.facebook.com/congressmanblumenauer,https://www.instagram.com/congressmanearlblumenauer/,https://www.youtube.com/user/RepBlumenauer,,,D,03,,0,1111,LHOB,the Budget;Ways and Means,12/22/2023 2:00:11 PM,0.425169447061307,4.10410226232474
326,41,4104,04,Congressional District 4,C2,118,G5200,N,30077750950,2713641885,+43.6296441,-123.5163052,OR04,H001094,00010854,Ms. ,Val,T.,Hoyle,,"Hoyle, Val",56416,https://hoyle.house.gov,N,https://hoyle.house.gov/contact/email-val,https://ziplook.house.gov/zip/pictures/or04_hoyle.jpg,https://www.facebook.com/repvalhoyle/,https://twitter.com/RepValHoyle,,https://www.instagram.com/RepHoyle/,,D,04,,0,1620,LHOB,Natural Resources;Transportation,10/5/2023 12:35:25 PM,3.65751578720028,13.6847234982875
327,41,4105,05,Congressional District 5,C2,118,G5200,N,14482292905,100947119,+44.6183029,-122.2483834,OR05,C001135,00010855,Mrs.,Lori,,Chavez-DeRemer,,"Chavez-DeRemer, Lori",55711,https://chavez-deremer.house.gov,N,https://chavez-deremer.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/or05_chavez-deremer.jpg,https://facebook.com/RepLCD,https://x.com/RepLCD,https://youtube.com/@RepLCD,https://instagram.com/RepLCD,,R,05,,0,1722,LHOB,Agriculture;Education and the Workforce;Transportation,12/22/2023 2:01:24 PM,1.65345522209236,10.2119756061517
328,41,4106,06,Congressional District 6,C2,118,G5200,N,4908188304,30469421,+45.0647035,-123.2628219,OR06,S001226,00010856,Ms. ,Andrea,,Salinas,,"Salinas, Andrea",55643,https://salinas.house.gov,N,https://salinas.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/or06_salinas.jpg,https://www.facebook.com/RepSalinas,https://twitter.com/repsalinas,,https://www.instagram.com/repsalinas/,,D,06,,0,109,CHOB,"Agriculture;Science, Space, and Technology",12/22/2023 2:02:36 PM,0.564254105085183,4.45226251542587
329,42,4201,01,Congressional District 1,C2,118,G5200,N,1811663604,48270280,+40.3310889,-075.1401123,PA01,F000466,00010493,Mr. ,Brian,K.,Fitzpatrick,,"Fitzpatrick, Brian",54276,https://fitzpatrick.house.gov/,N,https://fitzpatrick.house.gov/email,https://ziplook.house.gov/zip/pictures/pa01_fitzpatrick.jpg,https://www.facebook.com/RepBrianFitzpatrick/,http://www.twitter.com/repbrianfitz,https://www.youtube.com/channel/UCYMNcgHss4_Q5JY2vSvMpgw,https://www.instagram.com/repbrianfitz,,R,01,,0,271,CHOB,Intelligence (Permanent);Ways and Means,1/3/2023 11:34:21 AM,0.197112618671099,2.54827812259166
330,42,4202,02,Congressional District 2,C2,118,G5200,N,165932010,8800016,+40.0449151,-075.0616471,PA02,B001296,00010494,Mr. ,Brendan,F.,Boyle,,"Boyle, Brendan",56111,https://boyle.house.gov/,N,https://boyle.house.gov/address_authentication?form=/contact/email,https://ziplook.house.gov/zip/pictures/pa02_boyle.jpg,http://www.facebook.com/CongressmanBoyle,http://twitter.com/CongBoyle,http://www.youtube.com/channel/UCMP_Anj7lz4eZuSh8GwFqQQ,http://instagram.com/congressmanboyle,,D,02,,0,1502,LHOB,the Budget,1/3/2023 11:34:21 AM,0.0184401358974355,0.735861484681238
331,42,4203,03,Congressional District 3,C2,118,G5200,N,137406663,4513186,+40.0003322,-075.1970035,PA03,E000296,00010495,Mr. ,Dwight,,Evans,,"Evans, Dwight",54001,https://evans.house.gov/,N,https://evans.house.gov/zip_authentication?form=/contact/email,https://ziplook.house.gov/zip/pictures/pa03_evans.jpg,http://www.facebook.com/RepDwightEvans/,http://twitter.com/RepDwightEvans,,,,D,03,,0,1105,LHOB,Ways and Means,12/22/2023 2:04:15 PM,0.0149683071019808,0.765171379510394
332,42,4204,04,Congressional District 4,C2,118,G5200,N,1880087307,19814732,+40.3134124,-075.5799307,PA04,D000631,00010496,Ms. ,Madeleine,,Dean,,"Dean, Madeleine",54731,https://dean.house.gov,N,https://dean.house.gov/email-me,https://ziplook.house.gov/zip/pictures/pa04_dean.jpg,https://www.facebook.com/RepMadeleineDean/,https://twitter.com/RepDean,https://www.youtube.com/channel/UCHj4veUyhPzzOW-Jvn7MqUg,https://www.instagram.com/repmadeleinedean/?hl=en,,D,04,,0,150,CHOB,Foreign Affairs;the Judiciary,1/3/2023 11:34:21 AM,0.201293338673622,3.94898080126281
333,42,4205,05,Congressional District 5,C2,118,G5200,N,593632500,26879528,+39.9305328,-075.3745919,PA05,S001205,00010497,Ms. ,Mary Gay,,Scanlon,,"Scanlon, Mary Gay",52011,https://scanlon.house.gov/,N,https://scanlon.house.gov/contact/,https://ziplook.house.gov/zip/pictures/pa05_scanlon.jpg,https://www.facebook.com/repmgs,https://twitter.com/repmgs,,https://instagram.com/repmgs,,D,05,,0,1227,LHOB,Rules;the Judiciary,10/25/2024 9:22:24 AM,0.065380395484226,1.83299621628326
334,42,4206,06,Congressional District 6,C2,118,G5200,N,2395743848,27827781,+40.0269229,-075.7766366,PA06,H001085,00010498,Ms. ,Chrissy,,Houlahan,,"Houlahan, Chrissy",54315,https://houlahan.house.gov/,N,https://houlahan.house.gov/contact/,https://ziplook.house.gov/zip/pictures/pa06_houlahan.jpg,https://www.facebook.com/ChrissyHoulahan/,https://twitter.com/rephoulahan,,https://www.instagram.com/chrissyhoulahan/,,D,06,,0,1727,LHOB,Armed Services;Intelligence (Permanent),1/3/2023 11:34:21 AM,0.255711642860888,3.40376550141436
335,42,4207,07,Congressional District 7,C2,118,G5200,N,3024310669,43463770,+40.7727267,-075.5314367,PA07,W000826,00010499,Ms. ,Susan,,Wild,,"Wild, Susan",56411,https://wild.house.gov,N,https://wild.house.gov/address_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/pa07_wild.jpg,https://facebook.com/repsusanwild,https://x.com/RepSusanWild,https://www.youtube.com/channel/UCRuQG9Cp1Oi7FxSYRHlvAgw,https://instagram.com/repsusanwild/,,D,07,,0,1027,LHOB,Education and the Workforce;Ethics;Foreign Affairs,12/22/2023 2:05:38 PM,0.327233259269633,3.20747121483528
336,42,4208,08,Congressional District 8,C2,118,G5200,N,7172985681,183510457,+41.3543388,-075.4014459,PA08,C001090,00010500,Mr. ,Matt,,Cartwright,,"Cartwright, Matt",55546,https://cartwright.house.gov,N,https://cartwright.house.gov/contact/default.aspx,https://ziplook.house.gov/zip/pictures/pa08_cartwright.jpg,http://www.facebook.com/CongressmanMattCartwright,http://twitter.com/RepCartwright,http://www.youtube.com/channel/UCnAOvexSGLBnYidaFzguhTQ,http://www.instagram.com/repmattcartwright,,D,08,,0,2102,RHOB,Appropriations,1/3/2023 11:34:21 AM,0.79158042889685,6.03658499108198
337,42,4209,09,Congressional District 9,C2,118,G5200,N,15729432181,207984962,+41.2528758,-076.3214338,PA09,M001204,00010501,Mr. ,Daniel,,Meuser,,"Meuser, Daniel",56511,https://meuser.house.gov,N,https://meuser.house.gov/address_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/pa09_meuser.jpg,http://www.facebook.com/RepMeuser,http://twitter.com/RepMeuser,http://www.youtube.com/channel/UCFBiWT7JNlSyUNuxYqjdUtA/featured?view_as=subscriber,http://instagram.com/repmeuser/,,R,09,,0,350,CHOB,Financial Services;Small Business,1/3/2023 11:34:21 AM,1.71216046044697,9.01026652849874
338,42,4210,10,Congressional District 10,C2,118,G5200,N,3249784475,102280311,+40.2441330,-076.9219932,PA10,P000605,00010502,Mr. ,Scott,,Perry,,"Perry, Scott",55836,https://perry.house.gov/,N,https://perry.house.gov/contact/,https://ziplook.house.gov/zip/pictures/pa10_perry.jpg,https://www.facebook.com/repscottperry,https://twitter.com/RepScottPerry,https://www.youtube.com/user/RepScottPerry,https://instagram.com/repscottperry,,R,10,,0,2160,RHOB,Foreign Affairs;Oversight and Accountability;Transportation,12/22/2023 2:07:08 PM,0.354787460419857,4.1060548437592
339,42,4211,11,Congressional District 11,C2,118,G5200,N,3888210612,113542371,+39.9668934,-076.3895753,PA11,S001199,00010503,Mr. ,Lloyd,,Smucker,,"Smucker, Lloyd",52411,https://smucker.house.gov/,N,https://smucker.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/pa11_smucker.jpg,http://www.facebook.com/RepSmucker,http://x.com/RepSmucker,http://www.youtube.com/channel/UCs5iMvWy-oTHyf5HuwB7FCg,http://instagram.com/rep.smucker/,,R,11,,0,302,CHOB,Education and the Workforce;the Budget;Ways and Means,12/22/2023 2:08:02 PM,0.421860908685176,3.91487542894209
340,42,4212,12,Congressional District 12,C2,118,G5200,N,1102514479,20889017,+40.3587545,-079.8180970,PA12,L000602,00010857,Ms. ,Summer,L.,Lee,,"Lee, Summer",52135,https://summerlee.house.gov,N,https://summerlee.house.gov/contact,https://ziplook.house.gov/zip/pictures/pa12_lee.jpg,https://www.facebook.com/RepSummerLee/,https://twitter.com/RepSummerLee,https://www.youtube.com/channel/UCqQJ44qlkVxWV5N12YeacyA,https://www.instagram.com/repsummerlee/,,D,12,,0,243,CHOB,"Oversight and Accountability;Science, Space, and Technology",12/22/2023 2:09:19 PM,0.119102955234894,2.96109711207908
341,42,4213,13,Congressional District 13,C2,118,G5200,N,16479036647,106133953,+40.2387834,-077.9649751,PA13,J000302,00010505,Mr. ,John,,Joyce,,"Joyce, John",52431,https://johnjoyce.house.gov/,N,https://johnjoyce.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/pa13_joyce.jpg,http://www.facebook.com/RepJohnJoyce/,http://twitter.com/RepJohnJoyce,http://www.youtube.com/channel/UC6F6PTH33VO_wfqfvNjyuiw,,,R,13,,0,152,CHOB,Energy and Commerce;Select Sub on the Coronavirus,1/3/2023 11:34:21 AM,1.75529041012146,7.90075671936016
342,42,4214,14,Congressional District 14,C2,118,G5200,N,12366525470,88436501,+40.1314745,-079.5789191,PA14,R000610,00010506,Mr. ,Guy,,Reschenthaler,,"Reschenthaler, Guy",52065,https://reschenthaler.house.gov/,N,https://reschenthaler.house.gov/contact/email-me,https://ziplook.house.gov/zip/pictures/pa14_reschenthaler.jpg,http://www.facebook.com/GReschenthaler,http://twitter.com/GReschenthaler,http://www.youtube.com/HouseConference,http://instagram.com/housegop/,,R,14,,0,342,CHOB,Appropriations;Rules,1/9/2023 9:21:49 AM,1.31606088381636,7.5245881687507
343,42,4215,15,Congressional District 15,C2,118,G5200,N,33623609457,261230207,+41.3519348,-078.3117602,PA15,T000467,00010507,Mr. ,Glenn,,Thompson,,"Thompson, Glenn",55121,https://thompson.house.gov,N,https://thompson.house.gov/zip_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/pa15_thompsonglenn.jpg,https://facebook.com/CongressmanGT/,https://twitter.com/CongressmanGT,https://www.youtube.com/user/CongressmanGT,https://instagram.com/congressman_gt,,R,15,,0,400,CHOB,Agriculture;Education and the Workforce,6/28/2023 9:46:33 AM,3.64577437930325,10.7578665801056
344,42,4216,16,Congressional District 16,C2,118,G5200,N,9947826935,2092920442,+41.5711842,-080.1032268,PA16,K000376,00010508,Mr. ,Mike,,Kelly,,"Kelly, Mike",55406,https://kelly.house.gov,N,https://kelly.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/pa16_kelly.jpg,https://www.facebook.com/MikeKellyPA,https://x.com/MikeKellyPA,https://www.youtube.com/user/RepMikeKelly,https://www.instagram.com/repmikekelly/,,R,16,,0,1707,LHOB,Ways and Means,12/22/2023 2:10:51 PM,1.29998659103944,6.24214952698319
345,42,4217,17,Congressional District 17,C2,118,G5200,N,2313231527,41263173,+40.6028919,-080.1862426,PA17,D000530,00010858,Mr. ,Christopher,R.,Deluzio,,"Deluzio, Christopher",52301,https://deluzio.house.gov,N,https://deluzio.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/pa17_deluzio.jpg,https://facebook.com/RepChrisDeluzio/,https://x.com/RepDeluzio,https://youtube.com/@rep.chrisdeluzio,https://instagram.com/RepDeluzio,,D,17,,0,1222,LHOB,Armed Services;Veterans' Affairs,12/22/2023 2:11:48 PM,0.250514750177899,3.52214223136707
346,44,4401,01,Congressional District 1,C2,118,G5200,N,693809108,628713491,+41.6306771,-071.3286718,RI01,A000380,00010949,Mr. ,Gabe,,Amo,,"Amo, Gabe",54911,https://amo.house.gov,N,https://amo.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ri01_amo.jpg,https://www.facebook.com/profile.php?id=61553581414066,https://twitter.com/RepGabeAmo,,https://www.instagram.com/repgabeamo/,,D,01,,0,2233,RHOB,,3/4/2024 2:26:35 PM,0.14292773740226,2.61569963835381
347,44,4402,02,Congressional District 2,C2,118,G5200,N,1983950111,694977638,+41.5696012,-071.6155143,RI02,M001223,00010860,Mr. ,Seth,,Magaziner,,"Magaziner, Seth",52735,https://magaziner.house.gov,N,https://magaziner.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ri02_magaziner.jpg,https://www.facebook.com/repsethmagaziner/,https://x.com/Rep_Magaziner,,https://instagram.com/rep.sethmagaziner/,,D,02,,0,1218,LHOB,Homeland Security;Natural Resources,12/22/2023 2:15:24 PM,0.289201113858553,3.35369334766222
348,45,4501,01,Congressional District 1,C2,118,G5200,N,6706260523,2511428587,+33.1523209,-079.6953264,SC01,M000194,00010668,Ms. ,Nancy,,Mace,,"Mace, Nancy",53176,https://mace.house.gov,N,https://mace.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/sc01_mace.jpg,https://www.facebook.com/RepNancyMace/,https://twitter.com/RepNancyMace,,https://www.instagram.com/repnancymace/,,R,01,,0,1728,LHOB,Armed Services;Oversight and Accountability;Veterans' Affairs,12/22/2023 2:16:07 PM,0.887627811047423,8.77950626447903
349,45,4502,02,Congressional District 2,C2,118,G5200,N,8063781399,227457561,+33.6274876,-081.3489378,SC02,W000795,00006749,Mr. ,Joe,,Wilson,,"Wilson, Joe",52452,https://joewilson.house.gov/,N,https://joewilson.house.gov/zip_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/sc02_wilsonjoe.jpg,https://www.facebook.com/JoeWilson,https://twitter.com/RepJoeWilson,https://www.youtube.com/RepJoeWilson,https://instagram.com/repjoewilson#,,R,02,,0,1436,LHOB,Armed Services;Education and the Workforce;Foreign Affairs,5/11/2023 9:41:39 AM,0.805776134834105,7.91950104831683
350,45,4503,03,Congressional District 3,C2,118,G5200,N,14590527274,550164416,+34.3561465,-082.2873072,SC03,D000615,00009694,Mr. ,Jeff,,Duncan,,"Duncan, Jeff",55301,https://jeffduncan.house.gov/,N,https://jeffduncan.house.gov/address_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/sc03_duncan.jpg,http://www.facebook.com/RepJeffDuncan,http://twitter.com/RepJeffDuncan,http://www.youtube.com/user/CongJeffDuncan,http://instagram.com/repjeffduncan/,,R,03,,0,2229,RHOB,Energy and Commerce,1/3/2023 11:34:21 AM,1.48358434516445,7.40529680807263
351,45,4504,04,Congressional District 4,C2,118,G5200,N,3195336100,39764386,+34.9293599,-082.1856109,SC04,T000480,00010512,Mr. ,William,R.,Timmons,IV,"Timmons, William",56030,https://timmons.house.gov/,N,https://timmons.house.gov/contact/,https://ziplook.house.gov/zip/pictures/sc04_timmons.jpg,http://www.facebook.com/RepTimmons/,http://twitter.com/reptimmons,https://www.youtube.com/channel/UCFBzqWrIhFKGiXI6D2YHeeg/videos?disable_polymer=true ,https://www.instagram.com/reptimmons/,,R,04,,0,267,CHOB,Financial Services;Oversight and Accountability,1/3/2023 11:34:21 AM,0.319170071003782,4.15725511568594
352,45,4505,05,Congressional District 5,C2,118,G5200,N,13365966713,237046089,+34.5643203,-080.9933553,SC05,N000190,00010401,Mr. ,Ralph,,Norman,,"Norman, Ralph",55501,https://norman.house.gov,N,https://norman.house.gov/contact/,https://ziplook.house.gov/zip/pictures/sc05_norman.jpg,https://www.facebook.com/RepRalphNorman/,https://twitter.com/RepRalphNorman,,https://www.instagram.com/repralphnorman/,,R,05,,0,569,CHOB,Financial Services;Rules;the Budget,12/22/2023 2:16:56 PM,1.33633065430172,8.64886791333434
353,45,4506,06,Congressional District 6,C2,118,G5200,N,17938359415,548041400,+33.2465684,-080.5942581,SC06,C000537,00002500,Mr. ,James,E.,Clyburn,,"Clyburn, James",53315,https://clyburn.house.gov/,N,https://clyburn.house.gov/email-me/,https://ziplook.house.gov/zip/pictures/sc06_clyburn.jpg,https://www.facebook.com/RepJamesClyburn/?ref=bookmarks,https://twitter.com/RepJamesClyburn,https://www.youtube.com/user/RepJamesClyburn,https://www.instagram.com/RepJamesClyburn/,,D,06,,0,274,CHOB,,7/10/2024 8:07:34 AM,1.78846663509148,17.3807747464249
354,45,4507,07,Congressional District 7,C2,118,G5200,N,14005901144,960408976,+34.0834783,-079.4988485,SC07,F000478,00010861,Mr. ,Russell,,Fry,,"Fry, Russell",59895,https://fry.house.gov,N,https://fry.house.gov/contact/,https://ziplook.house.gov/zip/pictures/sc07_fry.jpg,https://www.facebook.com/reprussellfry,https://twitter.com/reprussellfry,https://youtube.com/@reprussellfry,https://instagram.com/reprussellfry,,R,07,,0,1626,LHOB,Oversight and Accountability;the Judiciary,3/8/2023 11:44:06 AM,1.46200620755849,7.9570752292221
355,46,4600,00,Congressional District (at Large),C1,118,G5200,N,196345992286,3383664203,+44.4467957,-100.2381762,SD00,J000301,00010513,Mr. ,Dusty,,Johnson,,"Johnson, Dusty",52801,https://dustyjohnson.house.gov/,N,https://dustyjohnson.house.gov/address_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/sd00_johnson.jpg,https://www.facebook.com/RepDustyJohnson,http://twitter.com/RepDustyJohnson,,http://instagram.com/repdustyjohnson/,,R,00,,0,1714,LHOB,Agriculture;Sel Comm Strategic Comp Us Chi;Transportation,6/14/2023 11:18:20 AM,22.5785465937024,23.8790134033952
356,47,4701,01,Congressional District 1,C2,118,G5200,N,11276830298,289970886,+36.2044804,-082.8274455,TN01,H001086,00010669,Mrs.,Diana,,Harshbarger,,"Harshbarger, Diana",56356,https://harshbarger.house.gov,N,https://harshbarger.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/tn01_harshbarger.jpg,https://facebook.com/repdianaharshbarger,https://twitter.com/RepHarshbarger,,,,R,01,,0,167,CHOB,Energy and Commerce,1/3/2023 11:34:21 AM,1.15915514846051,7.56460442410916
357,47,4702,02,Congressional District 2,C2,118,G5200,N,6672217961,281691676,+36.1017485,-083.8871560,TN02,B001309,00010514,Mr. ,Tim,,Burchett,,"Burchett, Tim",55435,https://burchett.house.gov,N,https://burchett.house.gov/address_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/tn02_burchett.jpg,http://www.facebook.com/reptimburchett,http://twitter.com/reptimburchett,http://www.youtube.com/HouseConference,http://instagram.com/reptimburchett/,,R,02,,0,1122,LHOB,Foreign Affairs;Oversight and Accountability;Transportation,1/3/2023 11:34:21 AM,0.69600495253826,7.36280518100992
358,47,4703,03,Congressional District 3,C2,118,G5200,N,10246665033,285683411,+35.6048243,-084.5836627,TN03,F000459,00009699,Mr. ,Charles,J. ""Chuck"",Fleischmann,,"Fleischmann, Charles",53271,https://fleischmann.house.gov/,N,https://fleischmann.house.gov/address_authentication?form=/contact/email,https://ziplook.house.gov/zip/pictures/tn03_fleischmann.jpg,http://www.facebook.com/repchuck,http://twitter.com/repchuck,https://www.youtube.com/repchuck,http://instagram.com/repchuck/,,R,03,,0,2187,RHOB,"Appropriations;Science, Space, and Technology",1/3/2023 11:34:21 AM,1.04774917912914,9.35805209326513
359,47,4704,04,Congressional District 4,C2,118,G5200,N,16765631883,244455227,+35.4060411,-086.1466352,TN04,D000616,00009700,Mr. ,Scott,,DesJarlais,,"DesJarlais, Scott",56831,https://desjarlais.house.gov/,N,https://desjarlais.house.gov/email-me,https://ziplook.house.gov/zip/pictures/tn04_desjarlais.jpg,https://www.facebook.com/ScottDesJarlaisTN04,,https://www.youtube.com/user/scottdesjarlaistn04,,,R,04,,0,2304,RHOB,Agriculture;Armed Services,1/3/2023 11:34:21 AM,1.68767748989353,10.6290958080775
360,47,4705,05,Congressional District 5,C2,118,G5200,N,5332905770,49000923,+35.7344465,-086.9138510,TN05,O000175,00010862,Mr. ,Andrew,,Ogles,,"Ogles, Andrew",54311,https://ogles.house.gov,N,https://ogles.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/tn05_ogles.jpg,https://www.facebook.com/RepAndyOgles/,https://x.com/repogles,https://youtube.com/@repandyogles,https://www.instagram.com/repandyogles/,,R,05,,0,151,CHOB,Financial Services,12/22/2023 2:23:41 PM,0.536189789197124,7.23253472397927
361,47,4706,06,Congressional District 6,C2,118,G5200,N,15330319354,323168802,+36.2213771,-085.5732424,TN06,R000612,00010515,Mr. ,John,W.,Rose,,"Rose, John",54231,https://johnrose.house.gov/,N,https://johnrose.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/tn06_johnrose.jpg,http://www.facebook.com/repjohnrose,http://twitter.com/repjohnrose,http://www.youtube.com/HouseConference,http://instagram.com/housegop/,,R,06,,0,2238,LHOB,Agriculture;Financial Services,12/22/2023 2:24:59 PM,1.56899983565609,9.19471282504583
362,47,4707,07,Congressional District 7,C2,118,G5200,N,15258461333,370667789,+36.0082944,-087.5547864,TN07,G000590,00010516,Mr. ,Mark,E.,Green,,"Green, Mark",52811,https://markgreen.house.gov/,N,https://markgreen.house.gov/email-me,https://ziplook.house.gov/zip/pictures/tn07_green.jpg,https://www.facebook.com/RepMarkGreenTN/,https://twitter.com/repmarkgreen,,https://www.instagram.com/repmarkgreen/,,R,07,,0,2446,RHOB,Foreign Affairs;Homeland Security,1/3/2023 11:34:21 AM,1.56255858581198,8.66838410074694
363,47,4708,08,Congressional District 8,C2,118,G5200,N,23896236788,396264430,+35.7282358,-088.9163518,TN08,K000392,00010375,Mr. ,David,,Kustoff,,"Kustoff, David",54714,https://kustoff.house.gov,N,https://kustoff.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/tn08_kustoff.jpg,https://www.facebook.com/RepDavidKustoff/,https://twitter.com/repdavidkustoff,https://www.youtube.com/repcohen,https://instagram.com/repdavidkustoff/,,R,08,,0,560,CHOB,Ways and Means,12/22/2023 2:26:11 PM,2.41986485169377,10.5238954228377
364,47,4709,09,Congressional District 9,C2,118,G5200,N,2012377833,82010230,+35.2819889,-089.9375173,TN09,C001068,00007986,Mr. ,Steve,,Cohen,,"Cohen, Steve",53265,https://cohen.house.gov/,N,https://cohen.house.gov/address_authentication?form=/contact/email,https://ziplook.house.gov/zip/pictures/tn09_cohen.jpg,https://www.facebook.com/CongressmanSteveCohen?ref=ts,https://twitter.com/#!/repcohen,https://www.youtube.com/repcohen,https://www.instagram.com/repcohen,,D,09,,0,2268,RHOB,the Judiciary;Transportation,12/22/2023 2:26:43 PM,0.207501857401212,4.74683045064253
365,48,4801,01,Congressional District 1,C2,118,G5200,N,24512591292,1047606100,+32.4896964,-094.5647255,TX01,M001224,00010863,Mr. ,Nathaniel,,Moran,,"Moran, Nathaniel",53035,https://moran.house.gov,N,https://moran.house.gov/contact/,https://ziplook.house.gov/zip/pictures/tx01_moran.jpg,https://facebook.com/RepNateMoran,https://twitter.com/RepNateMoran,https://youtube.com/@RepNateMoran,https://instagram.com/RepNateMoran,,R,01,,0,1541,LHOB,Education and the Workforce;Foreign Affairs;the Judiciary,5/16/2023 1:10:12 PM,2.45259744949703,14.0035543007274
366,48,4803,03,Congressional District 3,C2,118,G5200,N,3718259527,156352026,+33.1717883,-096.2920850,TX03,S001224,00010864,Mr. ,Keith,,Self,,"Self, Keith",54201,https://keithself.house.gov,N,https://keithself.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/tx03_self.jpg,https://facebook.com/repkeithself,https://x.com/repkeithself,,https://instagram.com/repkeithself,,R,03,,0,1113,LHOB,Foreign Affairs;Veterans' Affairs,12/22/2023 2:28:09 PM,0.374554874166051,3.79871269867843
367,48,4804,04,Congressional District 4,C2,118,G5200,N,13505943256,563072374,+33.4694232,-095.8246567,TX04,F000246,00010672,Mr. ,Pat,,Fallon,,"Fallon, Pat",56673,https://fallon.house.gov,N,https://fallon.house.gov/contact/,https://ziplook.house.gov/zip/pictures/tx04_fallon.jpg,https://facebook.com/RepPatFallon,https://twitter.com/RepPatFallon,https://youtube.com/RepPatFallon,https://instagram.com/RepPatFallon,,R,04,,0,2416,LHOB,Armed Services;Oversight and Accountability,3/21/2023 5:36:42 PM,1.36463645825279,15.127918444773
368,48,4805,05,Congressional District 5,C2,118,G5200,N,9316573436,486156657,+32.5546322,-095.8149222,TX05,G000589,00010520,Mr. ,Lance,,Gooden,,"Gooden, Lance",53484,https://gooden.house.gov,N,https://gooden.house.gov/email-me,https://ziplook.house.gov/zip/pictures/tx05_gooden.jpg,http://www.facebook.com/RepGooden,http://twitter.com/RepLanceGooden,http://www.youtube.com/channel/UCaEs0pYlL_1cLlPBHfl0RIg/featured,,,R,05,,0,2431,RHOB,the Judiciary;Transportation,1/3/2023 11:34:21 AM,0.941185841791366,9.08764273851316
369,48,4806,06,Congressional District 6,C2,118,G5200,N,15173220089,417719751,+32.0096811,-096.2659539,TX06,E000071,00010712,Mr. ,Jake,,Ellzey,,"Ellzey, Jake",52002,https://ellzey.house.gov/,N,https://ellzey.house.gov/contact,https://ziplook.house.gov/zip/pictures/tx06_ellzey.jpg,https://www.facebook.com/RepJakeEllzey,https://twitter.com/RepEllzey,,,,R,06,,0,1721,LHOB,Appropriations;Small Business,1/3/2023 11:34:21 AM,1.48811658880641,11.2554682580313
370,48,4807,07,Congressional District 7,C2,118,G5200,N,338342319,5624553,+29.6061408,-095.6795105,TX07,F000468,00010522,Mrs.,Lizzie,,Fletcher,,"Fletcher, Lizzie",52571,https://fletcher.house.gov,N,https://fletcher.house.gov/contact/,https://ziplook.house.gov/zip/pictures/tx07_fletcher.jpg,https://www.facebook.com/RepFletcher/,https://twitter.com/RepFletcher,https://www.youtube.com/channel/UCIWDLoDPvawP118TNWi-9rg,https://www.instagram.com/repfletcher/,,D,07,,0,346,CHOB,Energy and Commerce,1/3/2023 11:34:21 AM,0.0320589743439541,2.10828442532949
